cityid,carid,time,sales
5,20,2017-12-01,54
5,20,2018-01-01,58
5,20,2018-02-01,50
5,20,2018-03-01,25
5,20,2018-04-01,48
5,20,2018-05-01,62
5,20,2018-06-01,64
5,20,2018-07-01,58
5,20,2018-08-01,59
5,20,2018-09-01,34
5,20,2018-10-01,55
5,20,2018-11-01,48
5,20,2018-12-01,31
5,20,2019-01-01,63
5,20,2019-02-01,48
5,20,2019-03-01,77
5,20,2019-04-01,79
5,20,2019-05-01,61
5,20,2019-06-01,75
5,20,2019-07-01,49
5,20,2019-08-01,54
5,20,2019-09-01,61
5,20,2019-10-01,90
5,20,2019-11-01,36
5,20,2019-12-01,69
5,21,2017-01-01,62
5,21,2017-02-01,71
5,21,2017-03-01,23
5,21,2017-04-01,57
5,21,2017-05-01,25
5,21,2017-06-01,44
5,21,2017-07-01,56
5,21,2017-08-01,61
5,21,2017-09-01,68
5,21,2017-10-01,77
5,21,2017-11-01,61
5,21,2017-12-01,75
5,21,2018-01-01,64
5,21,2018-02-01,56
5,21,2018-03-01,36
5,21,2018-04-01,58
5,21,2018-05-01,68
5,21,2018-06-01,61
5,21,2018-07-01,34
5,21,2018-08-01,75
5,21,2018-09-01,81
5,21,2018-10-01,64
5,21,2018-11-01,34
5,21,2018-12-01,52
5,21,2019-01-01,41
5,21,2019-02-01,94
5,21,2019-03-01,34
5,21,2019-04-01,88
5,21,2019-05-01,23
5,21,2019-06-01,50
5,21,2019-07-01,22
5,21,2019-08-01,25
5,21,2019-09-01,64
5,21,2019-10-01,58
5,21,2019-11-01,25
5,21,2019-12-01,54
5,22,2017-01-01,31
5,22,2017-02-01,75
5,22,2017-03-01,81
5,22,2017-04-01,65
5,22,2017-05-01,64
5,22,2017-06-01,47
5,22,2017-07-01,61
5,22,2017-08-01,68
5,22,2017-09-01,25
5,22,2017-10-01,48
5,22,2017-11-01,34
5,22,2017-12-01,48
5,22,2018-01-01,54
5,22,2018-02-01,51
5,22,2018-03-01,20
5,22,2018-04-01,50
5,22,2018-05-01,61
5,22,2018-06-01,56
5,22,2018-07-01,72
5,22,2018-08-01,38
5,22,2018-09-01,48
5,22,2018-10-01,61
5,22,2018-11-01,51
5,22,2018-12-01,56
5,22,2019-01-01,49
5,22,2019-02-01,61
5,22,2019-03-01,62
5,22,2019-04-01,43
5,22,2019-05-01,35
5,22,2019-06-01,22
5,22,2019-07-01,23
5,22,2019-08-01,61
5,22,2019-09-01,54
5,22,2019-10-01,49
5,22,2019-11-01,15
5,22,2019-12-01,49
5,23,2017-01-01,42
5,23,2017-02-01,58
5,23,2017-03-01,49
5,23,2017-04-01,62
5,23,2017-05-01,49
5,23,2017-06-01,57
5,23,2017-07-01,38
5,23,2017-08-01,23
5,23,2017-09-01,51
5,23,2017-10-01,29
5,23,2017-11-01,21
5,23,2017-12-01,65
5,23,2018-01-01,35
5,23,2018-02-01,40
5,23,2018-03-01,50
5,23,2018-04-01,29
5,23,2018-05-01,56
5,23,2018-06-01,51
5,23,2018-07-01,73
5,23,2018-08-01,49
5,23,2018-09-01,61
5,23,2018-10-01,57
5,23,2018-11-01,57
5,23,2018-12-01,74
5,23,2019-01-01,49
5,23,2019-02-01,36
5,23,2019-03-01,74
5,23,2019-04-01,58
5,23,2019-05-01,89
5,23,2019-06-01,34
5,23,2019-07-01,58
5,23,2019-08-01,21
5,23,2019-09-01,89
5,23,2019-10-01,74
5,23,2019-11-01,81
5,23,2019-12-01,58
5,24,2017-01-01,48
5,24,2017-02-01,61
5,24,2017-03-01,56
5,24,2017-04-01,49
5,24,2017-05-01,29
5,24,2017-06-01,45
5,24,2017-07-01,50
5,24,2017-08-01,62
5,24,2017-09-01,34
5,24,2017-10-01,51
5,24,2017-11-01,44
5,24,2017-12-01,60
5,24,2018-01-01,54
5,24,2018-02-01,60
5,24,2018-03-01,48
5,24,2018-04-01,56
5,24,2018-05-01,60
5,24,2018-06-01,47
5,24,2018-07-01,54
5,24,2018-08-01,62
5,24,2018-09-01,56
5,24,2018-10-01,62
5,24,2018-11-01,47
5,24,2018-12-01,58
5,24,2019-01-01,42
5,24,2019-02-01,52
5,24,2019-03-01,56
5,24,2019-04-01,50
5,24,2019-05-01,29
5,24,2019-06-01,58
5,24,2019-07-01,23
5,24,2019-08-01,44
5,24,2019-09-01,54
5,24,2019-10-01,62
5,24,2019-11-01,56
5,24,2019-12-01,52
5,25,2017-01-01,64
5,25,2017-02-01,17
5,25,2017-03-01,6
5,25,2017-04-01,8
5,25,2017-05-01,6
5,25,2017-06-01,8
5,25,2017-07-01,22
5,25,2017-08-01,7
5,25,2017-09-01,11
5,25,2017-10-01,24
5,25,2017-11-01,21
5,25,2017-12-01,13
5,25,2018-01-01,18
5,25,2018-02-01,21
5,25,2018-03-01,16
5,25,2018-04-01,17
5,25,2018-05-01,19
5,25,2018-06-01,26
5,25,2018-07-01,22
5,25,2018-08-01,6
5,25,2018-09-01,25
5,25,2018-10-01,21
5,25,2018-11-01,20
5,25,2018-12-01,17
5,25,2019-01-01,20
5,25,2019-02-01,29
5,25,2019-03-01,32
5,25,2019-04-01,25
5,25,2019-05-01,21
5,25,2019-06-01,23
5,25,2019-07-01,13
5,25,2019-08-01,22
5,25,2019-09-01,19
5,25,2019-10-01,12
5,25,2019-11-01,19
5,25,2019-12-01,19
5,26,2017-01-01,25
5,26,2017-02-01,31
5,26,2017-03-01,30
5,26,2017-04-01,27
5,26,2017-05-01,25
5,26,2017-06-01,28
5,26,2017-07-01,25
5,26,2017-08-01,31
5,26,2017-09-01,13
5,26,2017-10-01,17
5,26,2017-11-01,15
5,26,2017-12-01,45
5,26,2018-01-01,30
5,26,2018-02-01,23
5,26,2018-03-01,28
5,26,2018-04-01,22
5,26,2018-05-01,34
5,26,2018-06-01,33
5,26,2018-07-01,28
5,26,2018-08-01,34
5,26,2018-09-01,30
5,26,2018-10-01,20
5,26,2018-11-01,22
5,26,2018-12-01,27
5,26,2019-01-01,17
5,26,2019-02-01,14
5,26,2019-03-01,12
5,26,2019-04-01,22
5,26,2019-05-01,9
5,26,2019-06-01,29
5,26,2019-07-01,26
5,26,2019-08-01,27
5,26,2019-09-01,32
5,26,2019-10-01,11
5,26,2019-11-01,17
5,26,2019-12-01,16
5,27,2017-01-01,14
5,27,2017-02-01,29
5,27,2017-03-01,31
5,27,2017-04-01,11
5,27,2017-05-01,34
5,27,2017-06-01,32
5,27,2017-07-01,34
5,27,2017-08-01,29
5,27,2017-09-01,30
5,27,2017-10-01,28
5,27,2017-11-01,30
5,27,2017-12-01,22
5,27,2018-01-01,11
5,27,2018-02-01,17
5,27,2018-03-01,23
5,27,2018-04-01,24
5,27,2018-05-01,34
5,27,2018-06-01,15
5,27,2018-07-01,13
5,27,2018-08-01,14
5,27,2018-09-01,16
5,27,2018-10-01,29
5,27,2018-11-01,13
5,27,2018-12-01,29
5,27,2019-01-01,43
5,27,2019-02-01,28
5,27,2019-03-01,11
5,27,2019-04-01,9
5,27,2019-05-01,27
5,27,2019-06-01,27
5,27,2019-07-01,7
5,27,2019-08-01,8
5,27,2019-09-01,19
5,27,2019-10-01,31
5,27,2019-11-01,27
5,27,2019-12-01,8
5,28,2017-01-01,21
5,28,2017-02-01,19
5,28,2017-03-01,31
5,28,2017-04-01,19
5,28,2017-05-01,26
5,28,2017-06-01,17
5,28,2017-07-01,11
5,28,2017-08-01,10
5,28,2017-09-01,9
5,28,2017-10-01,33
5,28,2017-11-01,19
5,28,2017-12-01,21
5,28,2018-01-01,23
5,28,2018-02-01,20
5,28,2018-03-01,10
5,28,2018-04-01,19
5,28,2018-05-01,24
5,28,2018-06-01,25
5,28,2018-07-01,23
5,28,2018-08-01,23
5,28,2018-09-01,13
5,28,2018-10-01,22
5,28,2018-11-01,19
5,28,2018-12-01,12
5,28,2019-01-01,25
5,28,2019-02-01,19
5,28,2019-03-01,30
5,28,2019-04-01,31
5,28,2019-05-01,24
5,28,2019-06-01,30
5,28,2019-07-01,19
5,28,2019-08-01,21
5,28,2019-09-01,24
5,28,2019-10-01,36
5,28,2019-11-01,14
5,28,2019-12-01,27
5,29,2017-01-01,25
5,29,2017-02-01,28
5,29,2017-03-01,9
5,29,2017-04-01,22
5,29,2017-05-01,10
5,29,2017-06-01,17
5,29,2017-07-01,22
5,29,2017-08-01,24
5,29,2017-09-01,27
5,29,2017-10-01,31
5,29,2017-11-01,24
5,29,2017-12-01,30
5,29,2018-01-01,25
5,29,2018-02-01,22
5,29,2018-03-01,14
5,29,2018-04-01,23
5,29,2018-05-01,27
5,29,2018-06-01,24
5,29,2018-07-01,13
5,29,2018-08-01,30
5,29,2018-09-01,32
5,29,2018-10-01,25
5,29,2018-11-01,13
5,29,2018-12-01,20
5,29,2019-01-01,16
5,29,2019-02-01,37
5,29,2019-03-01,13
5,29,2019-04-01,35
5,29,2019-05-01,9
5,29,2019-06-01,20
5,29,2019-07-01,8
5,29,2019-08-01,10
5,29,2019-09-01,25
5,29,2019-10-01,23
5,29,2019-11-01,10
5,29,2019-12-01,21
5,30,2017-01-01,12
5,30,2017-02-01,30
5,30,2017-03-01,32
5,30,2017-04-01,26
5,30,2017-05-01,25
5,30,2017-06-01,19
5,30,2017-07-01,24
5,30,2017-08-01,27
5,30,2017-09-01,10
5,30,2017-10-01,19
5,30,2017-11-01,13
5,30,2017-12-01,19
5,30,2018-01-01,21
5,30,2018-02-01,20
5,30,2018-03-01,8
5,30,2018-04-01,20
5,30,2018-05-01,24
5,30,2018-06-01,22
5,30,2018-07-01,29
5,30,2018-08-01,15
5,30,2018-09-01,19
5,30,2018-10-01,24
5,30,2018-11-01,20
5,30,2018-12-01,22
5,30,2019-01-01,19
5,30,2019-02-01,24
5,30,2019-03-01,24
5,30,2019-04-01,17
5,30,2019-05-01,14
5,30,2019-06-01,8
5,30,2019-07-01,9
5,30,2019-08-01,24
5,30,2019-09-01,21
5,30,2019-10-01,19
5,30,2019-11-01,6
5,30,2019-12-01,19
5,31,2017-01-01,17
5,31,2017-02-01,23
5,31,2017-03-01,19
5,31,2017-04-01,24
5,31,2017-05-01,19
5,31,2017-06-01,22
5,31,2017-07-01,15
5,31,2017-08-01,9
5,31,2017-09-01,20
5,31,2017-10-01,11
5,31,2017-11-01,8
5,31,2017-12-01,26
5,31,2018-01-01,14
5,31,2018-02-01,16
5,31,2018-03-01,20
5,31,2018-04-01,11
5,31,2018-05-01,22
5,31,2018-06-01,20
5,31,2018-07-01,29
5,31,2018-08-01,19
5,31,2018-09-01,24
5,31,2018-10-01,22
5,31,2018-11-01,22
5,31,2018-12-01,29
5,31,2019-01-01,19
5,31,2019-02-01,14
5,31,2019-03-01,29
5,31,2019-04-01,23
5,31,2019-05-01,35
5,31,2019-06-01,13
5,31,2019-07-01,23
5,31,2019-08-01,8
5,31,2019-09-01,35
5,31,2019-10-01,29
5,31,2019-11-01,32
5,31,2019-12-01,23
5,32,2017-01-01,19
5,32,2017-02-01,24
5,32,2017-03-01,22
5,32,2017-04-01,19
5,32,2017-05-01,11
5,32,2017-06-01,18
5,32,2017-07-01,20
5,32,2017-08-01,25
5,32,2017-09-01,13
5,32,2017-10-01,20
5,32,2017-11-01,17
5,32,2017-12-01,24
5,32,2018-01-01,21
5,32,2018-02-01,24
5,32,2018-03-01,19
5,32,2018-04-01,22
5,32,2018-05-01,24
5,32,2018-06-01,19
5,32,2018-07-01,21
5,32,2018-08-01,24
5,32,2018-09-01,22
5,32,2018-10-01,24
5,32,2018-11-01,19
5,32,2018-12-01,23
5,32,2019-01-01,17
5,32,2019-02-01,20
5,32,2019-03-01,22
5,32,2019-04-01,20
5,32,2019-05-01,11
5,32,2019-06-01,23
5,32,2019-07-01,9
5,32,2019-08-01,17
5,32,2019-09-01,21
5,32,2019-10-01,24
5,32,2019-11-01,22
5,32,2019-12-01,20
